unique_id,name_id,surname,first_name,common_name,display_name,gender,title,electorate,birth_date,death_date,form1,form2,form3,form4,form5,source
Glynn1855,KCO,Glynn,Patrick,Paddy,"Glynn, Paddy",male,,Angas,1855-08-25,1931-10-28,Mr Paddy Glynn,Mr Glynn,MR PADDY GLYNN,MR GLYNN,Glynn,AustralianPoliticians
Goodenough1975,74046,Goodenough,Ian,,"Goodenough, Ian",male,,Moore,1975-07-03,,Mr Ian Goodenough,Mr Goodenough,MR IAN GOODENOUGH,MR GOODENOUGH,Goodenough,AustralianPoliticians
Goodluck1933,XD4,Goodluck,Bruce,,"Goodluck, Bruce",male,,Franklin,1933-05-14,2016-10-24,Mr Bruce Goodluck,Mr Goodluck,MR BRUCE GOODLUCK,MR GOODLUCK,Goodluck,AustralianPoliticians
Gordon1865,KCP,Gordon,David,,"Gordon, David",male,,Boothby,1865-05-04,1946-02-12,Mr David Gordon,Mr Gordon,MR DAVID GORDON,MR GORDON,Gordon,AustralianPoliticians
Gorman1926,YG4,Gorman,Russell,Russ,"Gorman, Russ",male,,Greenway,1926-07-20,2017-01-03,Mr Russ Gorman,Mr Gorman,MR RUSS GORMAN,MR GORMAN,Gorman,AustralianPoliticians
Gorman1984,74519,Gorman,Patrick,,"Gorman, Patrick",male,,Perth,1984-12-12,,Mr Patrick Gorman,Mr Gorman,MR PATRICK GORMAN,MR GORMAN,Gorman,AustralianPoliticians
Gorton1911,KH5,Gorton,John,,"Gorton, John",male,,Higgins,1911-09-09,2002-05-19,Mr John Gorton,Mr Gorton,MR JOHN GORTON,MR GORTON,Gorton,AustralianPoliticians
Gosling1971,245392,Gosling,Luke,,"Gosling, Luke",male,,Solomon,1971-09-17,,Mr Luke Gosling,Mr Gosling,MR LUKE GOSLING,MR GOSLING,Gosling,AustralianPoliticians
Grace1931,ZG4,Grace,Edward,Ted,"Grace, Ted",male,,Fowler,1931-03-13,,Mr Ted Grace,Mr Grace,MR TED GRACE,MR GRACE,Grace,AustralianPoliticians
Grace1940,ML6,Grace,Elizabeth,,"Grace, Elizabeth",female,,Lilley,1940-05-27,,Ms Elizabeth Grace,Ms Grace,MS ELIZABETH GRACE,MS GRACE,Grace,AustralianPoliticians
Graham1919,KCQ,Graham,Bruce,Bill,"Graham, Bill",male,,North Sydney,1919-08-22,1995-02-18,Mr Bill Graham,Mr Graham,MR BILL GRAHAM,MR GRAHAM,Graham,AustralianPoliticians
Grassby1926,8V4,Grassby,Albert,Al,"Grassby, Al",male,,Riverina,1926-07-12,2005-04-23,Mr Al Grassby,Mr Grassby,MR AL GRASSBY,MR GRASSBY,Grassby,AustralianPoliticians
Gray1908,KF5,Gray,George,,"Gray, George",male,,Capricornia,1908-10-02,1967-08-02,Mr George Gray,Mr Gray,MR GEORGE GRAY,MR GRAY,Gray,AustralianPoliticians
Gray1958,8W5,Gray,Gary,,"Gray, Gary",male,,Brand,1958-04-30,,Mr Gary Gray,Mr Gray,MR GARY GRAY,MR GRAY,Gray,AustralianPoliticians
Grayden1920,KF8,Grayden,William,,"Grayden, William",male,,Swan,1920-08-05,,Mr William Grayden,Mr Grayden,MR WILLIAM GRAYDEN,MR GRAYDEN,Grayden,AustralianPoliticians
Green1869,KF9,Green,Albert,,"Green, Albert",male,,Kalgoorlie,1869-12-21,1940-10-02,Mr Albert Green,Mr Green,MR ALBERT GREEN,MR GREEN,Green,AustralianPoliticians
Green1885,KFA,Green,Roland,,"Green, Roland",male,,Richmond,1885-10-29,1947-04-27,Mr Roland Green,Mr Green,MR ROLAND GREEN,MR GREEN,Green,AustralianPoliticians
Greenup1902,KFD,Greenup,Arthur,,"Greenup, Arthur",male,,Dalley,1902-07-11,1980-08-03,Mr Arthur Greenup,Mr Greenup,MR ARTHUR GREENUP,MR GREENUP,Greenup,AustralianPoliticians
Gregory1860,KFE,Gregory,Henry,,"Gregory, Henry",male,,Swan,1860-03-15,1940-11-15,Mr Henry Gregory,Mr Gregory,MR HENRY GREGORY,MR GREGORY,Gregory,AustralianPoliticians
Grierson1951,00AMP,Grierson,Sharon,,"Grierson, Sharon",female,,Newcastle,1951-05-04,,Ms Sharon Grierson,Ms Grierson,MS SHARON GRIERSON,MS GRIERSON,Grierson,AustralianPoliticians
Griffin1960,VU5,Griffin,Alan,,"Griffin, Alan",male,,Bruce,1960-02-23,,Mr Alan Griffin,Mr Griffin,MR ALAN GRIFFIN,MR GRIFFIN,Griffin,AustralianPoliticians
Griffiths1903,KFG,Griffiths,Charles,,"Griffiths, Charles",male,,Shortland,1903-06-26,1982-05-17,Mr Charles Griffiths,Mr Griffiths,MR CHARLES GRIFFITHS,MR GRIFFITHS,Griffiths,AustralianPoliticians
Griffiths1952,0H4,Griffiths,Alan,,"Griffiths, Alan",male,,Maribyrnong,1952-09-04,,Mr Alan Griffiths,Mr Griffiths,MR ALAN GRIFFITHS,MR GRIFFITHS,Griffiths,AustralianPoliticians
Griggs1969,220370,Griggs,Natasha,,"Griggs, Natasha",female,,Solomon,1969-01-24,,Ms Natasha Griggs,Ms Griggs,MS NATASHA GRIGGS,MS GRIGGS,Griggs,AustralianPoliticians
Groom1833,KFL,Groom,William,,"Groom, William",male,,Darling Downs,1833-03-09,1901-08-08,Mr William Groom,Mr Groom,MR WILLIAM GROOM,MR GROOM,Groom,AustralianPoliticians
Groom1852,KFI,Groom,Arthur,,"Groom, Arthur",male,,Flinders,1852-11-26,1922-03-22,Mr Arthur Groom,Mr Groom,MR ARTHUR GROOM,MR GROOM,Groom,AustralianPoliticians
Groom1867,KFK,Groom,Littleton,,"Groom, Littleton",male,,Darling Downs,1867-04-22,1936-11-06,Mr Littleton Groom,Mr Groom,MR LITTLETON GROOM,MR GROOM,Groom,AustralianPoliticians
Groom1944,QK5,Groom,Raymond,Ray,"Groom, Ray",male,,Braddon,1944-09-03,,Mr Ray Groom,Mr Groom,MR RAY GROOM,MR GROOM,Groom,AustralianPoliticians
Gullett1878,KFS,Gullett,Henry,,"Gullett, Henry",male,,Henty,1878-03-26,1940-08-13,Mr Henry Gullett,Mr Gullett,MR HENRY GULLETT,MR GULLETT,Gullett,AustralianPoliticians
Gullett1914,KFQ,Gullett,Henry,Jo,"Gullett, Jo",male,,Henty,1914-12-16,1999-08-24,Mr Jo Gullett,Mr Gullett,MR JO GULLETT,MR GULLETT,Gullett,AustralianPoliticians
Gun1936,KFU,Gun,Richard,,"Gun, Richard",male,,Kingston,1936-05-27,,Mr Richard Gun,Mr Gun,MR RICHARD GUN,MR GUN,Gun,AustralianPoliticians
Guy1890,KFW,Guy,James,Allan,"Guy, Allan",male,,Wilmot,1890-11-30,1979-12-16,Mr Allan Guy,Mr Guy,MR ALLAN GUY,MR GUY,Guy,AustralianPoliticians
Haase1945,84T,Haase,Barry,,"Haase, Barry",male,,Durack,1945-11-19,,Mr Barry Haase,Mr Haase,MR BARRY HAASE,MR HAASE,Haase,AustralianPoliticians
Hadley1893,KFX,Hadley,James,Jim,"Hadley, Jim",male,,Lilley,1893-06-12,1971-07-16,Mr Jim Hadley,Mr Hadley,MR JIM HADLEY,MR HADLEY,Hadley,AustralianPoliticians
Haines1961,282335,Haines,Helen,,"Haines, Helen",female,Dr,Indi,1961-09-21,,Dr Helen Haines,Dr Haines,Dr HELEN HAINES,Dr HAINES,Haines,AustralianPoliticians
Halbert1910,KFZ,Halbert,Hugh,,"Halbert, Hugh",male,,Moore,1910-01-17,1997-01-31,Mr Hugh Halbert,Mr Halbert,MR HUGH HALBERT,MR HALBERT,Halbert,AustralianPoliticians
Hale1969,HWD,Hale,Damian,,"Hale, Damian",male,,Solomon,1969-12-28,,Mr Damian Hale,Mr Hale,MR DAMIAN HALE,MR HALE,Hale,AustralianPoliticians
Hall1874,L6Z,Hall,David,,"Hall, David",male,,Werriwa,1874-03-05,1945-09-06,Mr David Hall,Mr Hall,MR DAVID HALL,MR HALL,Hall,AustralianPoliticians
Hall1928,2H4,Hall,Raymond,Steele,"Hall, Steele",male,,Boothby,1928-11-30,,Mr Steele Hall,Mr Hall,MR STEELE HALL,MR HALL,Hall,AustralianPoliticians
Hall1949,83N,Hall,Jill,,"Hall, Jill",female,,Shortland,1949-11-16,,Ms Jill Hall,Ms Hall,MS JILL HALL,MS HALL,Hall,AustralianPoliticians
Hallett1917,KGA,Hallett,John,,"Hallett, John",male,,Canning,1917-10-09,1999-08-09,Mr John Hallett,Mr Hallett,MR JOHN HALLETT,MR HALLETT,Hallett,AustralianPoliticians
Halverson1937,3H4,Halverson,Robert,Bob,"Halverson, Bob",male,,Casey,1937-10-22,2016-12-09,Mr Bob Halverson,Mr Halverson,MR BOB HALVERSON,MR HALVERSON,Halverson,AustralianPoliticians
Hamer1923,4H4,Hamer,David,,"Hamer, David",male,,Isaacs,1923-09-05,2002-01-14,Mr David Hamer,Mr Hamer,MR DAVID HAMER,MR HAMER,Hamer,AustralianPoliticians
Hamilton1899,KGC,Hamilton,Leonard,Len,"Hamilton, Len",male,,Canning,1899-07-07,1987-05-31,Mr Len Hamilton,Mr Hamilton,MR LEN HAMILTON,MR HAMILTON,Hamilton,AustralianPoliticians
Hamilton1979,291387,Hamilton,Garth,,"Hamilton, Garth",male,,Groom,1979-03-05,,Mr Garth Hamilton,Mr Hamilton,MR GARTH HAMILTON,MR HAMILTON,Hamilton,AustralianPoliticians
Hammond1968,80072,Hammond,Celia,,"Hammond, Celia",female,,Curtin,1968-11-22,,Ms Celia Hammond,Ms Hammond,MS CELIA HAMMOND,MS HAMMOND,Hammond,AustralianPoliticians
Hammond1975,80109,Hammond,Timothy,Tim,"Hammond, Tim",male,,Perth,1975-03-25,,Mr Tim Hammond,Mr Hammond,MR TIM HAMMOND,MR HAMMOND,Hammond,AustralianPoliticians
Hampson1864,L77,Hampson,Alfred,,"Hampson, Alfred",male,,Bendigo,1864-09-15,1924-05-19,Mr Alfred Hampson,Mr Hampson,MR ALFRED HAMPSON,MR HAMPSON,Hampson,AustralianPoliticians
Hand1942,5H4,Hand,Gerard,Gerry,"Hand, Gerry",male,,Melbourne,1942-06-30,,Mr Gerry Hand,Mr Hand,MR GERRY HAND,MR HAND,Hand,AustralianPoliticians
Handby1903,KGF,Handby,Herbert,Jim,"Handby, Jim",male,,Kingston,1903-09-01,1991-10-02,Mr Jim Handby,Mr Handby,MR JIM HANDBY,MR HANDBY,Handby,AustralianPoliticians
Hannan1873,KGG,Hannan,Joseph,,"Hannan, Joseph",male,,Fawkner,,1943-03-14,Mr Joseph Hannan,Mr Hannan,MR JOSEPH HANNAN,MR HANNAN,Hannan,AustralianPoliticians
Hansen1922,KGH,Hansen,Brendan,,"Hansen, Brendan",male,,Wide Bay,1922-08-21,1999-12-19,Mr Brendan Hansen,Mr Hansen,MR BRENDAN HANSEN,MR HANSEN,Hansen,AustralianPoliticians
Hanson1954,BK6,Hanson,Pauline,,"Hanson, Pauline",female,,Oxley,1954-05-27,,Ms Pauline Hanson,Ms Hanson,MS PAULINE HANSON,MS HANSON,Hanson,AustralianPoliticians
Hardgrave1960,CK6,Hardgrave,Gary,,"Hardgrave, Gary",male,,Moreton,1960-01-05,,Mr Gary Hardgrave,Mr Hardgrave,MR GARY HARDGRAVE,MR HARDGRAVE,Hardgrave,AustralianPoliticians
Harding1921,KGL,Harding,Ernest,Ted,"Harding, Ted",male,,Herbert,1921-06-12,2004-02-03,Mr Ted Harding,Mr Harding,MR TED HARDING,MR HARDING,Harding,AustralianPoliticians
Harper1842,KNI,Harper,Robert,,"Harper, Robert",male,,Mernda,1842-02-01,1919-01-09,Mr Robert Harper,Mr Harper,MR ROBERT HARPER,MR HARPER,Harper,AustralianPoliticians
Harris1937,KNK,Harris,Graham,,"Harris, Graham",male,,Chisholm,1937-08-29,,Mr Graham Harris,Mr Harris,MR GRAHAM HARRIS,MR HARRIS,Harris,AustralianPoliticians
Harrison1880,KNT,Harrison,Eric,Eric Fairweather,"Harrison, Eric Fairweather",male,,Bendigo,1880-04-16,1948-04-15,Mr Eric Fairweather Harrison,Mr Harrison,MR ERIC FAIRWEATHER HARRISON,MR HARRISON,Harrison,AustralianPoliticians
Harrison1892,KNX,Harrison,Eric,Eric John,"Harrison, Eric John",male,,Wentworth,1892-09-07,1974-09-26,Mr Eric John Harrison,Mr Harrison,MR ERIC JOHN HARRISON,MR HARRISON,Harrison,AustralianPoliticians
Harrison1903,KNM,Harrison,Eli,Jim,"Harrison, Jim",male,,Blaxland,1903-10-12,1976-09-09,Mr Jim Harrison,Mr Harrison,MR JIM HARRISON,MR HARRISON,Harrison,AustralianPoliticians
Hart1960,263070,Hart,Ross,,"Hart, Ross",male,,Bass,1960-06-04,,Mr Ross Hart,Mr Hart,MR ROSS HART,MR HART,Hart,AustralianPoliticians
Hartnoll1841,KNY,Hartnoll,William,,"Hartnoll, William",male,,Tasmania,1841-04-17,1932-07-11,Mr William Hartnoll,Mr Hartnoll,MR WILLIAM HARTNOLL,MR HARTNOLL,Hartnoll,AustralianPoliticians
Hartsuyker1959,00AMM,Hartsuyker,Luke,,"Hartsuyker, Luke",male,,Cowper,1959-04-28,,Mr Luke Hartsuyker,Mr Hartsuyker,MR LUKE HARTSUYKER,MR HARTSUYKER,Hartsuyker,AustralianPoliticians
Harvey1946,7H4,Harvey,Elizabeth,,"Harvey, Elizabeth",female,,Hawker,1946-10-19,,Ms Elizabeth Harvey,Ms Harvey,MS ELIZABETH HARVEY,MS HARVEY,Harvey,AustralianPoliticians
Haslem1939,KOB,Haslem,John,,"Haslem, John",male,,Canberra,1939-02-01,,Mr John Haslem,Mr Haslem,MR JOHN HASLEM,MR HASLEM,Haslem,AustralianPoliticians
Hasluck1905,ZL6,Hasluck,Paul,,"Hasluck, Paul",male,,Curtin,1905-04-01,1993-01-09,Mr Paul Hasluck,Mr Hasluck,MR PAUL HASLUCK,MR HASLUCK,Hasluck,AustralianPoliticians
Hastie1982,260805,Hastie,Andrew,,"Hastie, Andrew",male,,Canning,1982-09-30,,Mr Andrew Hastie,Mr Hastie,MR ANDREW HASTIE,MR HASTIE,Hastie,AustralianPoliticians
Hatton1951,LN6,Hatton,Michael,,"Hatton, Michael",male,,Blaxland,1951-08-25,,Mr Michael Hatton,Mr Hatton,MR MICHAEL HATTON,MR HATTON,Hatton,AustralianPoliticians
Haviland1952,TU5,Haviland,Christopher,Chris,"Haviland, Chris",male,,Macarthur,1952-02-27,,Mr Chris Haviland,Mr Haviland,MR CHRIS HAVILAND,MR HAVILAND,Haviland,AustralianPoliticians
Hawke1929,YD4,Hawke,Robert,Bob,"Hawke, Bob",male,,Wills,1929-12-09,2019-05-16,Mr Bob Hawke,Mr Hawke,MR BOB HAWKE,MR HAWKE,Hawke,AustralianPoliticians
Hawke1977,HWO,Hawke,Alexander,Alex,"Hawke, Alex",male,,Mitchell,1977-07-09,,Mr Alex Hawke,Mr Hawke,MR ALEX HAWKE,MR HAWKE,Hawke,AustralianPoliticians
Hawker1894,KOC,Hawker,Charles,,"Hawker, Charles",male,,Wakefield,1894-05-16,1938-10-25,Mr Charles Hawker,Mr Hawker,MR CHARLES HAWKER,MR HAWKER,Hawker,AustralianPoliticians
Hawker1949,8H4,Hawker,David,,"Hawker, David",male,,Wannon,1949-05-01,,Mr David Hawker,Mr Hawker,MR DAVID HAWKER,MR HAWKER,Hawker,AustralianPoliticians
Haworth1905,KGP,Haworth,William,,"Haworth, William",male,,Isaacs,1905-04-15,1984-12-01,Mr William Haworth,Mr Haworth,MR WILLIAM HAWORTH,MR HAWORTH,Haworth,AustralianPoliticians
Hay1865,KGV,Hay,Alexander,,"Hay, Alexander",male,,New England,1865-01-08,1941-05-08,Mr Alexander Hay,Mr Hay,MR ALEXANDER HAY,MR HAY,Hay,AustralianPoliticians
Hayden1933,RK4,Hayden,William,Bill,"Hayden, Bill",male,,Oxley,1933-01-23,,Mr Bill Hayden,Mr Hayden,MR BILL HAYDEN,MR HAYDEN,Hayden,AustralianPoliticians
Hayes1955,ECV,Hayes,Christopher,Chris,"Hayes, Chris",male,,Fowler,1955-07-17,,Mr Chris Hayes,Mr Hayes,MR CHRIS HAYES,MR HAYES,Hayes,AustralianPoliticians
Haylen1898,KGX,Haylen,Leslie,Les,"Haylen, Les",male,,Parkes,1898-09-23,1977-09-12,Mr Les Haylen,Mr Haylen,MR LES HAYLEN,MR HAYLEN,Haylen,AustralianPoliticians
Hedges1856,KGZ,Hedges,William,,"Hedges, William",male,,Fremantle,1856-07-16,1935-11-21,Mr William Hedges,Mr Hedges,MR WILLIAM HEDGES,MR HEDGES,Hedges,AustralianPoliticians
Heitmann1878,KH8,Heitmann,Edward,,"Heitmann, Edward",male,,Kalgoorlie,1878-06-03,1934-01-30,Mr Edward Heitmann,Mr Heitmann,MR EDWARD HEITMANN,MR HEITMANN,Heitmann,AustralianPoliticians
Henderson1964,ZN4,Henderson,Sarah,,"Henderson, Sarah",female,,Corangamite,1964-04-04,,Ms Sarah Henderson,Ms Henderson,MS SARAH HENDERSON,MS HENDERSON,Henderson,AustralianPoliticians
Hendy1962,00BCM,Hendy,Peter,,"Hendy, Peter",male,,Eden-Monaro,1962-01-10,,Mr Peter Hendy,Mr Hendy,MR PETER HENDY,MR HENDY,Hendy,AustralianPoliticians
Henry1946,E0L,Henry,Stuart,,"Henry, Stuart",male,,Hasluck,1946-06-21,,Mr Stuart Henry,Mr Henry,MR STUART HENRY,MR HENRY,Henry,AustralianPoliticians
Henzell1948,ZU5,Henzell,Marjorie,,"Henzell, Marjorie",female,,Capricornia,1948-09-21,,Ms Marjorie Henzell,Ms Henzell,MS MARJORIE HENZELL,MS HENZELL,Henzell,AustralianPoliticians
Hewson1914,KHA,Hewson,Henry,Arthur,"Hewson, Arthur",male,,McMillan,1914-12-31,1999-11-20,Mr Arthur Hewson,Mr Hewson,MR ARTHUR HEWSON,MR HEWSON,Hewson,AustralianPoliticians
Hewson1946,9H4,Hewson,John,,"Hewson, John",male,,Wentworth,1946-10-28,,Mr John Hewson,Mr Hewson,MR JOHN HEWSON,MR HEWSON,Hewson,AustralianPoliticians
Hicks1940,AH4,Hicks,Noel,,"Hicks, Noel",male,,Riverina,1940-11-04,,Mr Noel Hicks,Mr Hicks,MR NOEL HICKS,MR HICKS,Hicks,AustralianPoliticians
Higgins1851,KHC,Higgins,Henry,,"Higgins, Henry",male,,Northern Melbourne,1851-06-30,1929-01-13,Mr Henry Higgins,Mr Higgins,MR HENRY HIGGINS,MR HIGGINS,Higgins,AustralianPoliticians
Higgs1862,KHE,Higgs,William,,"Higgs, William",male,,Capricornia,1862-01-18,1951-06-11,Mr William Higgs,Mr Higgs,MR WILLIAM HIGGS,MR HIGGS,Higgs,AustralianPoliticians
Hill1866,KHG,Hill,William,,"Hill, William",male,,Echuca,1866-04-14,1939-11-15,Mr William Hill,Mr Hill,MR WILLIAM HILL,MR HILL,Hill,AustralianPoliticians
Hill1973,86256,Hill,Julian,,"Hill, Julian",male,,Bruce,1973-06-04,,Mr Julian Hill,Mr Hill,MR JULIAN HILL,MR HILL,Hill,AustralianPoliticians
Hoare1963,83Y,Hoare,Kelly,,"Hoare, Kelly",female,,Charlton,1963-07-01,,Ms Kelly Hoare,Ms Hoare,MS KELLY HOARE,MS HOARE,Hoare,AustralianPoliticians
Hockey1965,DK6,Hockey,Joseph,Joe,"Hockey, Joe",male,,North Sydney,1965-08-02,,Mr Joe Hockey,Mr Hockey,MR JOE HOCKEY,MR HOCKEY,Hockey,AustralianPoliticians
Hodges1937,00ATA,Hodges,John,,"Hodges, John",male,,Petrie,1937-10-03,,Mr John Hodges,Mr Hodges,MR JOHN HODGES,MR HODGES,Hodges,AustralianPoliticians
Hodgman1938,BV4,Hodgman,William,Michael,"Hodgman, Michael",male,,Denison,1938-11-16,2013-06-19,Mr Michael Hodgman,Mr Hodgman,MR MICHAEL HODGMAN,MR HODGMAN,Hodgman,AustralianPoliticians
Hogan1963,218019,Hogan,Kevin,,"Hogan, Kevin",male,,Page,1963-08-11,,Mr Kevin Hogan,Mr Hogan,MR KEVIN HOGAN,MR HOGAN,Hogan,AustralianPoliticians
Holder1850,KHI,Holder,Frederick,,"Holder, Frederick",male,Sir,Wakefield,1850-05-12,1909-07-23,Mr Frederick Holder,Mr Holder,MR FREDERICK HOLDER,MR HOLDER,Holder,AustralianPoliticians
Holding1931,CH4,Holding,Allan,Clyde,"Holding, Clyde",male,,Melbourne Ports,1931-04-27,2011-07-31,Mr Clyde Holding,Mr Holding,MR CLYDE HOLDING,MR HOLDING,Holding,AustralianPoliticians
Hollis1938,DH4,Hollis,Colin,,"Hollis, Colin",male,,Throsby,1938-05-30,,Mr Colin Hollis,Mr Hollis,MR COLIN HOLLIS,MR HOLLIS,Hollis,AustralianPoliticians
Holloway1875,KHL,Holloway,Edward,Jack,"Holloway, Jack",male,,Melbourne Ports,1875-04-12,1967-12-03,Mr Jack Holloway,Mr Holloway,MR JACK HOLLOWAY,MR HOLLOWAY,Holloway,AustralianPoliticians
Holman1871,KHO,Holman,William,,"Holman, William",male,,Martin,1871-08-04,1934-06-05,Mr William Holman,Mr Holman,MR WILLIAM HOLMAN,MR HOLMAN,Holman,AustralianPoliticians
Holt1908,009MC,Holt,Harold,,"Holt, Harold",male,,Higgins,1908-08-05,1967-12-19,Mr Harold Holt,Mr Holt,MR HAROLD HOLT,MR HOLT,Holt,AustralianPoliticians
Holt1914,KHQ,Holt,Robert,,"Holt, Robert",male,,Darebin,1914-06-09,1985-05-01,Mr Robert Holt,Mr Holt,MR ROBERT HOLT,MR HOLT,Holt,AustralianPoliticians
Holten1922,KHS,Holten,Rendle,Mac,"Holten, Mac",male,,Indi,1922-03-29,1996-10-12,Mr Mac Holten,Mr Holten,MR MAC HOLTEN,MR HOLTEN,Holten,AustralianPoliticians
Horne1939,UU5,Horne,Robert,Bob,"Horne, Bob",male,,Paterson,1939-12-18,,Mr Bob Horne,Mr Horne,MR BOB HORNE,MR HORNE,Horne,AustralianPoliticians
Howard1939,ZD4,Howard,John,,"Howard, John",male,,Bennelong,1939-07-26,,Mr John Howard,Mr Howard,MR JOHN HOWARD,MR HOWARD,Howard,AustralianPoliticians
Howarth1972,247742,Howarth,Luke,,"Howarth, Luke",male,,Petrie,1972-06-06,,Mr Luke Howarth,Mr Howarth,MR LUKE HOWARTH,MR HOWARTH,Howarth,AustralianPoliticians
Howe1861,KHU,Howe,Robert,,"Howe, Robert",male,,Dalley,,1915-04-02,Mr Robert Howe,Mr Howe,MR ROBERT HOWE,MR HOWE,Howe,AustralianPoliticians
Howe1936,EH4,Howe,Brian,,"Howe, Brian",male,,Batman,1936-01-28,,Mr Brian Howe,Mr Howe,MR BRIAN HOWE,MR HOWE,Howe,AustralianPoliticians
Howroyd1867,KHW,Howroyd,Charles,,"Howroyd, Charles",male,,Darwin,1867-02-25,1917-05-10,Mr Charles Howroyd,Mr Howroyd,MR CHARLES HOWROYD,MR HOWROYD,Howroyd,AustralianPoliticians
Howse1863,KI7,Howse,Neville,,"Howse, Neville",male,Sir,Calare,1863-10-26,1930-09-19,Mr Neville Howse,Mr Howse,MR NEVILLE HOWSE,MR HOWSE,Howse,AustralianPoliticians
Howse1913,KHY,Howse,John,,"Howse, John",male,,Calare,1913-10-10,2002-07-11,Mr John Howse,Mr Howse,MR JOHN HOWSE,MR HOWSE,Howse,AustralianPoliticians
Howson1919,0095J,Howson,Peter,,"Howson, Peter",male,,Casey,1919-05-22,2009-02-01,Mr Peter Howson,Mr Howson,MR PETER HOWSON,MR HOWSON,Howson,AustralianPoliticians
Hughes1862,DQC,Hughes,William,Billy,"Hughes, Billy",male,,Bradfield,1862-09-25,1952-10-28,Mr Billy Hughes,Mr Hughes,MR BILLY HUGHES,MR HUGHES,Hughes,AustralianPoliticians
Hughes1923,IIS,Hughes,Thomas,Tom,"Hughes, Tom",male,,Berowra,1923-11-26,,Mr Tom Hughes,Mr Hughes,MR TOM HUGHES,MR HUGHES,Hughes,AustralianPoliticians
Hull1954,83O,Hull,Kay,,"Hull, Kay",female,,Riverina,1954-02-03,,Ms Kay Hull,Ms Hull,MS KAY HULL,MS HULL,Hull,AustralianPoliticians
Hulls1957,TT4,Hulls,Rob,,"Hulls, Rob",male,,Kennedy,1957-01-23,,Mr Rob Hulls,Mr Hulls,MR ROB HULLS,MR HULLS,Hulls,AustralianPoliticians
Hulme1907,KIF,Hulme,Alan,,"Hulme, Alan",male,,Petrie,1907-02-14,1989-10-09,Mr Alan Hulme,Mr Hulme,MR ALAN HULME,MR HULME,Hulme,AustralianPoliticians
HumeCook1866,K4I,Hume Cook,James,,"Hume Cook, James",male,,Bourke,1866-09-23,1942-08-07,Mr James Hume Cook,Mr Hume Cook,MR JAMES HUME COOK,MR HUME COOK,Hume Cook,AustralianPoliticians
Humphreys1934,FH4,Humphreys,Benjamin,Ben,"Humphreys, Ben",male,,Griffith,1934-08-17,2019-11-17,Mr Ben Humphreys,Mr Humphreys,MR BEN HUMPHREYS,MR HUMPHREYS,Humphreys,AustralianPoliticians
Hunt1928,GH4,Hunt,Ralph,,"Hunt, Ralph",male,,Gwydir,1928-03-31,2011-05-21,Mr Ralph Hunt,Mr Hunt,MR RALPH HUNT,MR HUNT,Hunt,AustralianPoliticians
Hunt1965,00AMV,Hunt,Gregory,Greg,"Hunt, Greg",male,,Flinders,1965-11-18,,Mr Greg Hunt,Mr Hunt,MR GREG HUNT,MR HUNT,Hunt,AustralianPoliticians
Hunter1882,KIO,Hunter,James,,"Hunter, James",male,,Maranoa,1882-07-04,1968-10-26,Mr James Hunter,Mr Hunter,MR JAMES HUNTER,MR HUNTER,Hunter,AustralianPoliticians
Hurford1931,AV4,Hurford,Christopher,Chris,"Hurford, Chris",male,,Adelaide,1931-07-30,,Mr Chris Hurford,Mr Hurford,MR CHRIS HURFORD,MR HURFORD,Hurford,AustralianPoliticians
Hurry1868,KIR,Hurry,Geoffry,,"Hurry, Geoffry",male,,Bendigo,1868-09-15,1951-02-07,Mr Geoffry Hurry,Mr Hurry,MR GEOFFRY HURRY,MR HURRY,Hurry,AustralianPoliticians
Husar1980,263328,Husar,Emma,,"Husar, Emma",female,,Lindsay,1980-04-20,,Ms Emma Husar,Ms Husar,MS EMMA HUSAR,MS HUSAR,Husar,AustralianPoliticians
Husic1970,91219,Husic,Edham,Ed,"Husic, Ed",male,,Chifley,1970-02-03,,Mr Ed Husic,Mr Husic,MR ED HUSIC,MR HUSIC,Husic,AustralianPoliticians
Hutchin1887,KIU,Hutchin,Arthur,,"Hutchin, Arthur",male,,Denison,1887-03-03,1965-06-12,Mr Arthur Hutchin,Mr Hutchin,MR ARTHUR HUTCHIN,MR HUTCHIN,Hutchin,AustralianPoliticians
Hutchinson1904,KIX,Hutchinson,William,,"Hutchinson, William",male,,Deakin,1904-01-07,1967-09-29,Mr William Hutchinson,Mr Hutchinson,MR WILLIAM HUTCHINSON,MR HUTCHINSON,Hutchinson,AustralianPoliticians
Hutchinson1965,212585,Hutchinson,Eric,,"Hutchinson, Eric",male,,Lyons,1965-06-19,,Mr Eric Hutchinson,Mr Hutchinson,MR ERIC HUTCHINSON,MR HUTCHINSON,Hutchinson,AustralianPoliticians
Hutchison1859,KJ8,Hutchison,James,,"Hutchison, James",male,,Hindmarsh,1859-04-20,1909-12-06,Mr James Hutchison,Mr Hutchison,MR JAMES HUTCHISON,MR HUTCHISON,Hutchison,AustralianPoliticians
Hyde1936,9W4,Hyde,John,,"Hyde, John",male,,Moore,1936-02-02,,Mr John Hyde,Mr Hyde,MR JOHN HYDE,MR HYDE,Hyde,AustralianPoliticians
Innes1925,KJA,Innes,Urquhart,Ted,"Innes, Ted",male,,Melbourne,1925-02-12,2010-05-28,Mr Ted Innes,Mr Innes,MR TED INNES,MR INNES,Innes,AustralianPoliticians
